,object_id,name,email,creation_source,last_session_creation_time,opted_in_to_mailing_list,enabled_for_marketing_drip,org_id,invited_by_user_id,year,month,time,user_type
28548,7654,Souza Gabrielle,gabriellesousasouza@gmail.com,SIGNUP_GOOGLE_AUTH,1379103845.0,1,0,25,0.0,2013,3,20.24,0
28549,7655,Bibi Georgina,georginabibi@hotmail.com,SIGNUP,1401773795.0,1,1,58,0.0,2014,4,5.36,0
28550,7656,Baggett John,ifboqnqr@kbbax.com,ORG_INVITE,0.0,1,1,10,672.0,2012,11,15.23,0
28551,7657,Loewe Claudia,claudialoewe@gustr.com,ORG_INVITE,1398687600.0,1,1,45,5332.0,2014,4,12.2,0
28552,7658,Walters Joshua,joshuawalters@gustr.com,PERSONAL_PROJECTS,0.0,0,0,323,0.0,2012,7,7.34,0
28553,7659,Costa Isabela,isabelapintocosta@hotmail.com,PERSONAL_PROJECTS,0.0,1,1,339,0.0,2014,1,20.08,0
28554,7660,Ferreira Amanda,amandacardosoferreira@hotmail.com,GUEST_INVITE,1400144541.0,0,0,221,7851.0,2014,5,9.02,0
28555,7661,Schweizer Anja,anjaschweizer@gmail.com,PERSONAL_PROJECTS,1376190859.0,0,0,174,0.0,2013,6,3.14,0
28556,7662,Andreasen Natasja,natasjaaandreasen@gmail.com,SIGNUP_GOOGLE_AUTH,1364287100.0,0,0,7,0.0,2013,3,8.38,0
28557,7663,Ravn Jesper,jespermravn@yahoo.com,GUEST_INVITE,0.0,0,0,180,4643.0,2013,11,2.12,0
28558,7664,Smith Patrick,patrickjsmith@gmail.com,ORG_INVITE,0.0,0,0,90,5422.0,2013,4,1.06,0
28559,7665,Amsel Kevin,kevinamsel@gustr.com,ORG_INVITE,1346664040.0,0,0,157,4922.0,2012,8,9.2,0
28560,7666,Ritchard Connor,connorritchard@hotmail.com,ORG_INVITE,0.0,0,0,5,853.0,2014,5,17.1,0
28561,7667,Condon Willie,willielcondon@gmail.com,SIGNUP_GOOGLE_AUTH,1340422983.0,1,0,412,0.0,2012,6,3.43,0
28562,7668,Pope Oliver,oliverpope@gmail.com,SIGNUP_GOOGLE_AUTH,1378593005.0,0,0,401,0.0,2013,9,22.3,0
28563,7669,Costa Kauan,kauansouzacosta@gustr.com,SIGNUP,1385072447.0,1,0,390,0.0,2013,11,22.2,0
28564,7670,Hinkler Jett,jetthinkler@cuvox.de,SIGNUP,1390104740.0,0,0,141,0.0,2013,6,4.12,1
28566,7671,Gerber Monika,monikagerber@cuvox.de,PERSONAL_PROJECTS,0.0,0,0,3,0.0,2014,1,8.4,0
28567,7672,Baum Monika,monikabaum@hotmail.com,PERSONAL_PROJECTS,0.0,0,0,266,0.0,2013,1,7.11,0
28568,7673,Wendt Owen,owenwendt@gmail.com,PERSONAL_PROJECTS,0.0,0,0,126,0.0,2012,11,19.2,0
28569,7674,Browne Rebecca,rebeccabrowne@yahoo.com,SIGNUP,0.0,0,0,64,0.0,2014,1,16.04,0
28570,7675,J�rgensen Nicklas,nicklasnjrgensen@gmail.com,ORG_INVITE,1380253472.0,0,0,2,620.0,2013,9,3.44,0
28571,7676,Furst Jens,jensfurst@jourrapide.com,SIGNUP,1354285589.0,0,0,107,0.0,2012,11,14.26,0
28572,7677,Sims Abbie,abbiesims@gmail.com,SIGNUP,1399194879.0,0,0,114,0.0,2014,5,9.14,0
28573,7678,Harris Edna,ednajharris@gmail.com,PERSONAL_PROJECTS,1401177790.0,0,0,337,0.0,2012,10,8.03,1
28602,7679,Correia Manuela,manuelabarbosacorreia@jourrapide.com,PERSONAL_PROJECTS,0.0,0,0,98,0.0,2013,8,13.14,0
28603,7680,Pfeffer Katja,katjapfeffer@gmail.com,SIGNUP_GOOGLE_AUTH,1361739854.0,0,0,27,0.0,2013,2,21.04,0
28604,7681,Stroman Lisa,lisaestroman@gustr.com,SIGNUP,1386800309.0,0,0,1,0.0,2013,12,22.18,0
28605,7682,Runyon Jacquiline,jacquilinerrunyon@gustr.com,PERSONAL_PROJECTS,1401087904.0,0,0,356,0.0,2013,6,7.05,1
28634,7683,Souza Marisa,marisasantossouza@yahoo.com,PERSONAL_PROJECTS,1401742130.0,0,0,133,0.0,2012,8,20.48,1
28660,7684,Turner William,williammturner@jourrapide.com,ORG_INVITE,0.0,0,0,245,2229.0,2012,7,2.4,0
28661,7685,Ribeiro Luis,luiscostaribeiro@hotmail.com,ORG_INVITE,0.0,1,1,296,1656.0,2013,3,19.53,0
28662,7686,Skelton Blake,blakeskelton@cuvox.de,PERSONAL_PROJECTS,0.0,1,1,261,0.0,2014,2,7.23,0
28663,7687,Thorby Abby,abbythorby@cuvox.de,PERSONAL_PROJECTS,1368745768.0,1,0,80,0.0,2013,5,23.09,0
28664,7688,Williamson Evan,evanwilliamson@gustr.com,ORG_INVITE,1400638694.0,0,0,404,6070.0,2013,2,2.18,1
28718,7689,M�ller Adam,adamsmller@jourrapide.com,SIGNUP,1395179298.0,0,0,89,0.0,2014,3,21.48,0
28719,7690,Gomes Luan,luanazevedogomes@jourrapide.com,ORG_INVITE,1397446812.0,0,0,21,5781.0,2014,3,3.4,0
28720,7691,Carvalho Sofia,sofiaalmeidacarvalho@yahoo.com,GUEST_INVITE,1401733965.0,0,1,5,853.0,2013,4,18.32,1
28758,7692,Simonsen Dennis,dennisasimonsen@gustr.com,PERSONAL_PROJECTS,0.0,0,0,155,0.0,2013,5,16.44,0
28759,7693,Schou Mikkel,mikkelaschou@gmail.com,ORG_INVITE,0.0,1,0,339,10778.0,2012,12,17.04,0
28760,7694,Paulsen Valdemar,pfhtwfkk@slcce.com,GUEST_INVITE,0.0,0,0,413,1728.0,2013,9,18.07,0
28761,7695,Nissen Oscar,oscarmnissen@gustr.com,PERSONAL_PROJECTS,1360097298.0,0,1,362,0.0,2013,2,20.48,0
28762,7696,Merino Amanda,amandammerino@yahoo.com,ORG_INVITE,1366331663.0,0,1,213,3180.0,2012,12,0.34,1
28763,7697,Azevedo Mateus,mateuslimaazevedo@gmail.com,SIGNUP,1401224105.0,0,0,82,0.0,2013,4,20.55,1
28785,7698,Toft Mikkel,mikkelltoft@gustr.com,ORG_INVITE,1344043077.0,0,0,203,7698.0,2012,8,1.17,0
28786,7699,Vanbuskirk Robert,robertlvanbuskirk@jourrapide.com,ORG_INVITE,0.0,0,0,85,6204.0,2013,5,10.33,0
28787,7700,Ainslie Kai,kaiainslie@hotmail.com,ORG_INVITE,1391372911.0,0,0,242,4426.0,2014,1,20.28,0
28788,7701,Hunter Victoria,victoriahunter@gustr.com,GUEST_INVITE,0.0,0,1,11,8726.0,2012,6,0.34,0
28789,7702,Alves Carla,carlacunhaalves@jourrapide.com,PERSONAL_PROJECTS,0.0,0,0,273,0.0,2012,11,5.56,0
28790,7703,Hodgson Callum,callumhodgson@yahoo.com,GUEST_INVITE,1354527433.0,0,0,196,9223.0,2012,12,9.37,0
28791,7704,Overgaard Laerke,laerkeaovergaard@cuvox.de,PERSONAL_PROJECTS,0.0,1,1,1,0.0,2012,7,3.24,0
28792,7705,Fenstermacher Jens,jensfenstermacher@yahoo.com,ORG_INVITE,1401544495.0,0,0,345,1155.0,2013,4,13.54,1
28820,7706,Mondy Raul,raulemondy@yahoo.com,ORG_INVITE,1370494721.0,1,0,28,5966.0,2013,6,4.58,0
28821,7707,Gruenewald Leon,leongruenewald@yahoo.com,ORG_INVITE,1401813817.0,0,0,152,10734.0,2012,12,16.43,1
28862,7708,Lima Igor,igorsilvalima@cuvox.de,GUEST_INVITE,1378719075.0,0,0,365,10049.0,2013,9,9.31,0
28863,7709,Lamington Christopher,christopherlamington@gustr.com,ORG_INVITE,1380196376.0,0,0,262,10965.0,2013,9,11.52,0
28864,7710,Pacheco Angelo,angelotpacheco@hotmail.com,GUEST_INVITE,1395772197.0,1,0,3,11774.0,2014,3,18.29,0
28865,7711,Pickworth Chloe,chloepickworth@gmail.com,ORG_INVITE,0.0,0,0,147,4174.0,2014,1,21.19,0
28866,7712,Garner Kai,kaigarner@jourrapide.com,ORG_INVITE,0.0,0,0,68,9596.0,2013,6,10.47,0
28867,7713,Santos Marcos,marcossouzasantos@gmail.com,SIGNUP_GOOGLE_AUTH,1356562361.0,0,0,50,0.0,2012,12,22.52,0
28868,7714,Vogel Paul,paulvogel@gustr.com,ORG_INVITE,1378493502.0,0,0,118,9434.0,2013,9,18.51,0
28869,7715,Mehler Daniel,danielmehler@jourrapide.com,ORG_INVITE,1383754732.0,0,0,32,10791.0,2013,11,16.18,0
28870,7716,Hawkins Tegan,teganhawkins@hotmail.com,ORG_INVITE,1341113060.0,0,0,74,3058.0,2012,6,3.24,0
28871,7717,Finkel Jennifer,jenniferfinkel@yahoo.com,ORG_INVITE,1399954504.0,0,0,20,7976.0,2014,5,4.15,0
28872,7718,Gomez Anderson,andersonggomez@gustr.com,GUEST_INVITE,1352617751.0,0,0,120,6316.0,2012,11,7.09,0
28873,7719,Howell-Price Hamish,hamishhowell-price@jourrapide.com,GUEST_INVITE,0.0,0,0,154,3411.0,2013,4,23.29,0
28874,7720,Gomes Manuela,manuelacardosogomes@yahoo.com,ORG_INVITE,1401797712.0,0,0,13,6170.0,2012,12,12.15,1
28918,7721,Kneebone Lara,larakneebone@cuvox.de,SIGNUP,1390307607.0,1,0,149,0.0,2014,1,12.33,0
28919,7722,Rodrigues Sofia,sofiafernandesrodrigues@cuvox.de,PERSONAL_PROJECTS,1363229163.0,0,0,172,0.0,2013,3,2.46,0
28920,7723,Sch�fer Angelika,angelikaschafer@yahoo.com,GUEST_INVITE,1349319333.0,1,0,10,2039.0,2012,10,2.55,0
28921,7724,Gowrie Alicia,aliciagowrie@jourrapide.com,ORG_INVITE,1391419036.0,1,0,223,860.0,2014,1,9.17,0
28922,7725,Mahler Ines,inesmahler@gmail.com,SIGNUP_GOOGLE_AUTH,1393908223.0,0,0,267,0.0,2014,3,4.43,0
28923,7726,Rose Victoria,victoriamrose@gmail.com,SIGNUP_GOOGLE_AUTH,1365535862.0,0,0,205,0.0,2013,4,19.31,0
28924,7727,Busch Julia,juliabusch@hotmail.com,ORG_INVITE,0.0,0,0,102,3689.0,2014,5,16.43,0
28925,7728,Jung J�rgen,ojbcikby@tweeh.com,SIGNUP,1389234771.0,1,1,361,0.0,2014,1,2.32,0
28926,7729,Pollard Courtney,courtneypollard@gustr.com,ORG_INVITE,1357291295.0,0,0,309,11398.0,2013,1,9.21,0
28927,7730,Zimmermann Karolin,yxtyqfct@pueji.com,ORG_INVITE,0.0,0,0,144,7730.0,2012,7,9.35,0
28928,7731,Damgaard Johanne,johannebdamgaard@hotmail.com,SIGNUP,1396334060.0,1,0,118,0.0,2014,4,6.34,0
28929,7732,Knudsen Oliver,oliveraknudsen@hotmail.com,ORG_INVITE,0.0,0,0,273,11960.0,2014,4,4.55,0
28930,7733,Webb Nicholas,nicholaswebb@gustr.com,PERSONAL_PROJECTS,1401414262.0,0,0,42,0.0,2014,5,1.44,0
28931,7734,Libby Elda,mncvbpzc@mccbx.com,ORG_INVITE,0.0,0,0,56,6965.0,2013,9,9.47,0
28932,7735,Davis Jay,jaykdavis@yahoo.com,SIGNUP,1340000786.0,0,0,378,0.0,2012,6,6.26,0
28933,7736,Thomsen Villads,villadsethomsen@jourrapide.com,GUEST_INVITE,1349388890.0,1,1,21,9126.0,2012,10,22.14,0
28934,7737,Kunze Johanna,johannakunze@gmail.com,SIGNUP_GOOGLE_AUTH,1346502339.0,1,1,147,0.0,2012,8,12.25,0
28935,7738,Schmidt Tilde,tildemschmidt@jourrapide.com,ORG_INVITE,1401097172.0,0,0,85,7338.0,2014,5,9.39,0
28936,7739,Curtis Maria,mariaccurtis@gmail.com,ORG_INVITE,0.0,0,0,63,5954.0,2014,4,16.24,0
28937,7740,Kellison Merle,merleekellison@gmail.com,ORG_INVITE,1385687601.0,0,0,296,9810.0,2013,9,1.13,0
28938,7741,Dawkins Neta,netardawkins@gustr.com,SIGNUP,1376863324.0,0,0,223,0.0,2013,8,22.02,0
28939,7742,Dennis Amelia,ameliadennis@hotmail.com,PERSONAL_PROJECTS,0.0,0,0,51,0.0,2013,11,13.47,0
28940,7743,Williams Melba,melbajwilliams@cuvox.de,SIGNUP,1371373345.0,0,0,78,0.0,2013,6,9.02,0
28941,7744,Wilkes Archer,archerwilkes@gmail.com,SIGNUP_GOOGLE_AUTH,1339474816.0,0,0,26,0.0,2012,6,4.2,0
28942,7745,Higgins Molly,peylgwtb@bcihn.com,ORG_INVITE,0.0,0,0,124,8231.0,2012,11,4.25,0
28943,7746,Hueber Ines,ineshueber@cuvox.de,GUEST_INVITE,1380621792.0,1,0,27,1806.0,2013,9,10.03,0
28944,7747,Lind Johanne,johanneelind@gmail.com,SIGNUP_GOOGLE_AUTH,1397685041.0,0,0,3,0.0,2014,4,21.5,0
28945,7748,Wheeler Peter,peterwheeler@yahoo.com,PERSONAL_PROJECTS,0.0,0,0,231,0.0,2013,6,22.22,0
28946,7749,Wulf Ursula,ursulawulf@gmail.com,ORG_INVITE,1399103312.0,0,0,1,5107.0,2014,5,7.48,0
28947,7750,Sullivan Christopher,christophersullivan@yahoo.com,SIGNUP,1401572143.0,0,0,171,0.0,2014,5,21.35,0
28948,7751,Hunter Amie,amieshunter@cuvox.de,GUEST_INVITE,0.0,0,0,282,10163.0,2014,4,5.31,0
28949,7752,Azevedo Tha�s,thaisrodriguesazevedo@yahoo.com,PERSONAL_PROJECTS,0.0,0,0,6,0.0,2013,5,4.45,0
28950,7753,Sousa Gabriel,gabrielalmeidasousa@jourrapide.com,PERSONAL_PROJECTS,1340447770.0,0,0,376,0.0,2012,6,10.36,0
28951,7754,Freud Anna,annafreud@gustr.com,GUEST_INVITE,1391052206.0,1,0,5,11770.0,2014,1,3.23,0
28952,7755,Messenger Gregory,gregoryrmessenger@gustr.com,ORG_INVITE,1360610195.0,0,0,217,6370.0,2013,2,19.16,0
28953,7756,Vogel Silke,silkevogel@cuvox.de,SIGNUP,1367605898.0,0,0,213,0.0,2013,5,18.31,0
28954,7757,Langdon Jake,tftenegr@tqyvi.com,SIGNUP,1353976819.0,0,0,121,0.0,2012,11,0.4,0
28955,7758,Rocha �gatha,agathacavalcantirocha@gmail.com,ORG_INVITE,0.0,0,0,207,828.0,2013,7,18.37,0
28956,7759,Morris Lisa,bjpxwqot@gxwqo.com,GUEST_INVITE,0.0,0,0,0,1646.0,2014,4,19.38,0
28957,7760,De Satg Eva,evadesatg@yahoo.com,ORG_INVITE,1400449089.0,0,1,277,2120.0,2013,10,21.38,1
28960,7761,Baier Karin,karinbaier@gmail.com,SIGNUP_GOOGLE_AUTH,1399179069.0,0,0,22,0.0,2014,5,4.51,0
28961,7762,Cavalcanti Eduarda,eduardamelocavalcanti@cuvox.de,ORG_INVITE,1393532152.0,0,0,20,11088.0,2014,2,20.15,0
28962,7763,Cardoso Nicolas,nicolasrochacardoso@gmail.com,SIGNUP_GOOGLE_AUTH,1392068196.0,0,0,95,0.0,2014,2,21.36,0
28963,7764,Braun Diana,dianabraun@gmail.com,SIGNUP_GOOGLE_AUTH,1400388482.0,1,0,26,0.0,2014,1,4.48,1
28965,7765,Dresner Phillipp,phillippdresner@yahoo.com,ORG_INVITE,0.0,0,0,3,507.0,2013,10,13.44,0
28966,7766,Schroeder Karolin,karolinschroeder@hotmail.com,ORG_INVITE,1350786849.0,1,0,49,2967.0,2012,10,2.34,0
28967,7767,Dallachy Dominic,dominicdallachy@hotmail.com,ORG_INVITE,0.0,0,0,368,4489.0,2014,1,18.49,0
28968,7768,Maier Mike,mikemaier@gustr.com,GUEST_INVITE,0.0,1,0,276,37.0,2014,5,23.19,0
28969,7769,Villadsen Esther,estherjvilladsen@jourrapide.com,GUEST_INVITE,1369316065.0,0,0,3,5252.0,2013,5,13.34,0
28970,7770,Martins Larissa,larissasousamartins@cuvox.de,GUEST_INVITE,1378521013.0,0,0,319,10783.0,2013,7,2.3,0
28971,7771,Roll Jacqueline,vofjgbor@tupro.com,GUEST_INVITE,0.0,0,0,288,875.0,2013,9,9.07,0
28972,7772,Cline Theresa,theresaicline@gustr.com,PERSONAL_PROJECTS,1401860551.0,0,0,169,0.0,2013,4,5.42,1
28997,7773,Ferreira Leila,leilafernandesferreira@yahoo.com,PERSONAL_PROJECTS,0.0,1,0,99,0.0,2013,7,11.18,0
28998,7774,Forster Adam,adamforster@jourrapide.com,SIGNUP,1401439496.0,1,1,165,0.0,2014,1,8.44,1
29002,7775,Martins Erick,erickoliveiramartins@cuvox.de,SIGNUP,0.0,1,1,16,0.0,2014,4,3.38,0
29003,7776,Villarreal Veronica,veronicasvillarreal@gustr.com,SIGNUP,1361261969.0,1,1,13,0.0,2013,2,8.19,0
29004,7777,Castro Gabriela,gabrielaferreiracastro@gmail.com,ORG_INVITE,0.0,0,0,304,6447.0,2013,11,3.2,0
29005,7778,Alves Isabella,isabellacarvalhoalves@gmail.com,ORG_INVITE,1347984726.0,0,0,5,7148.0,2012,7,16.12,0
29006,7779,Perry Matthew,tfsysrev@tfsce.com,GUEST_INVITE,1356952364.0,0,0,93,5785.0,2012,12,11.12,0
29007,7780,Svendsen Oscar,oscarlsvendsen@gmail.com,SIGNUP,1400253319.0,1,0,159,0.0,2014,5,15.15,0
29008,7781,Denning Hannah,hannahdenning@jourrapide.com,PERSONAL_PROJECTS,0.0,1,0,66,0.0,2013,12,13.34,0
29009,7782,Watts Cerys,ceryswatts@yahoo.com,ORG_INVITE,1376995211.0,1,1,49,3322.0,2013,8,10.4,0
29010,7783,Dunckley Sarah,sarahdunckley@hotmail.com,ORG_INVITE,0.0,0,0,9,7787.0,2014,3,1.4,0
29011,7784,Ingram Leah,leahingram@hotmail.com,GUEST_INVITE,1384191089.0,1,0,179,1732.0,2013,11,17.31,0
29012,7785,Sinclair Connor,connorsinclair@gmail.com,SIGNUP_GOOGLE_AUTH,1367575741.0,0,0,15,0.0,2013,5,10.09,0
29013,7786,Mills William,williammills@hotmail.com,SIGNUP,1401020935.0,0,0,41,0.0,2014,5,12.28,0
29014,7787,Bech Jonathan,jonathansbech@gustr.com,PERSONAL_PROJECTS,1346458651.0,0,0,9,0.0,2012,8,0.17,0
29015,7788,Rocha Evelyn,evelyngomesrocha@gmail.com,ORG_INVITE,1398615507.0,0,1,247,3191.0,2014,4,16.18,0
29016,7789,Marsh Owen,owenmarsh@yahoo.com,ORG_INVITE,1401475844.0,0,0,212,5910.0,2012,9,18.5,1
29071,7790,Chamberlin Mariam,mariamchamberlin@gmail.com,PERSONAL_PROJECTS,0.0,0,0,26,0.0,2014,3,15.01,0
29072,7791,Jeppesen Kasper,kasperhjeppesen@jourrapide.com,ORG_INVITE,1343020826.0,0,0,2,1800.0,2012,7,5.2,0
29073,7792,Mortensen Christine,christinesmortensen@gmail.com,GUEST_INVITE,1347573215.0,1,1,392,2474.0,2012,7,21.53,1
29075,7793,Svendsen Tosh,toshbsvendsen@gustr.com,GUEST_INVITE,1399333828.0,1,0,1,3722.0,2014,5,23.5,0
29076,7794,Watts Jonathan,jonathanwatts@jourrapide.com,PERSONAL_PROJECTS,0.0,1,1,202,0.0,2012,6,15.32,0
29077,7795,Bohm Michelle,michellebohm@gmail.com,SIGNUP_GOOGLE_AUTH,1398154900.0,0,0,36,0.0,2014,4,8.21,0
29078,7796,Martins Let�cia,leticiasilvamartins@yahoo.com,ORG_INVITE,1366719837.0,0,0,162,7001.0,2013,4,12.23,0
29079,7797,Vancouver Dean,deanvancouver@gustr.com,SIGNUP,1344150491.0,1,0,204,0.0,2012,8,7.08,0
29080,7798,Adams Christy,christyjadams@gmail.com,SIGNUP_GOOGLE_AUTH,1401782176.0,0,0,35,0.0,2012,11,7.56,1
29133,7799,Du Faur Lucas,pnseolkr@ggkhf.com,GUEST_INVITE,1399546663.0,0,0,227,4908.0,2014,5,10.57,0
29134,7800,Jones Jannie,janniejjones@cuvox.de,ORG_INVITE,0.0,0,0,76,4400.0,2014,1,19.06,0
29135,7801,Meister Anne,annemeister@jourrapide.com,SIGNUP,1350744549.0,0,0,325,0.0,2012,10,14.49,0
29136,7802,Nicholson Victoria,victorianicholson@yahoo.com,SIGNUP,1395394282.0,0,0,209,0.0,2013,12,9.31,0
29137,7803,Azevedo Kauan,kauansouzaazevedo@gmail.com,SIGNUP_GOOGLE_AUTH,1380756086.0,0,0,11,0.0,2013,9,23.21,0
29138,7804,Neales Mariam,mariamneales@cuvox.de,GUEST_INVITE,1393636693.0,0,0,79,10119.0,2014,3,1.18,0
29139,7805,Sousa Nicolas,nicolascorreiasousa@yahoo.com,SIGNUP,1401895919.0,0,0,9,0.0,2013,9,15.31,1
29147,7806,Woods Abbie,abbiewoods@hotmail.com,GUEST_INVITE,1357437885.0,1,0,1,9063.0,2012,12,2.04,0
29148,7807,Lassen Liv,livplassen@gustr.com,PERSONAL_PROJECTS,0.0,0,0,397,0.0,2014,3,17.04,0
29149,7808,Winkel Maximilian,maximilianwinkel@cuvox.de,SIGNUP,1396321595.0,0,0,78,0.0,2014,4,3.06,0
29150,7809,Silva Isabella,isabellapintosilva@gmail.com,SIGNUP_GOOGLE_AUTH,1381306704.0,0,0,8,0.0,2013,10,8.18,0
29151,7810,Lind Nicoline,nicolineplind@gustr.com,SIGNUP,1351117569.0,0,0,232,0.0,2012,10,22.26,0
29152,7811,Souza Emilly,emillyaraujosouza@gmail.com,SIGNUP_GOOGLE_AUTH,1357586077.0,0,0,33,0.0,2013,1,19.14,0
29153,7812,Bourne Annabelle,annabellebourne@cuvox.de,SIGNUP,1373012912.0,1,1,11,0.0,2013,7,8.28,0
29154,7813,Roberts Stephanie,stephaniedroberts@hotmail.com,GUEST_INVITE,1399806645.0,0,0,325,6274.0,2012,12,11.1,1
29160,7814,Burger Monika,monikaburger@gmail.com,SIGNUP,1375197902.0,1,0,61,0.0,2013,7,15.25,0
29161,7815,Balls-Headley Imogen,imogenballs-headley@gmail.com,SIGNUP,1354989288.0,0,0,199,0.0,2012,12,17.54,0
29162,7816,Mandalis Hayley,hayleymandalis@gmail.com,GUEST_INVITE,0.0,1,0,13,9724.0,2012,9,5.2,0
29163,7817,Hedegaard Abellona,fkhjwjfw@tgwte.com,ORG_INVITE,1386434841.0,0,0,306,3593.0,2013,12,16.47,0
29164,7818,Hayes Harry,harryjhayes@gmail.com,SIGNUP_GOOGLE_AUTH,1401842693.0,0,0,3,0.0,2013,4,0.44,1
29216,7819,Melo Amanda,amandaoliveiramelo@yahoo.com,ORG_INVITE,0.0,0,1,2,3648.0,2014,4,2.26,0
29217,7820,Diederich Dirk,koqmmbqf@amknl.com,SIGNUP,1401079306.0,1,0,28,0.0,2013,10,4.41,1
29229,7821,Rothstein Birgit,birgitrothstein@gmail.com,PERSONAL_PROJECTS,0.0,0,0,213,0.0,2013,3,19.35,0
29230,7822,Ravn Mathias,mathiasmravn@cuvox.de,SIGNUP,1354188413.0,0,0,318,0.0,2012,11,11.26,0
29231,7823,Bevan Emily,emilybevan@gmail.com,SIGNUP_GOOGLE_AUTH,1401456446.0,0,1,222,0.0,2014,5,13.27,0
29232,7824,Carlsen Jeppe,jeppencarlsen@cuvox.de,ORG_INVITE,1366057958.0,0,0,12,3221.0,2013,3,20.32,0
29233,7825,Lorenzen Mads,madsslorenzen@hotmail.com,ORG_INVITE,1344179171.0,0,0,14,10637.0,2012,8,15.06,0
29234,7826,Douglas Morgan,morgandouglas@jourrapide.com,PERSONAL_PROJECTS,0.0,0,0,401,0.0,2013,10,14.05,0
29235,7827,Macdonald Brooke,brookemacdonald@gustr.com,ORG_INVITE,1378980357.0,0,0,168,7361.0,2013,4,10.05,1
29242,7828,Gillbee Mikayla,mikaylagillbee@gustr.com,ORG_INVITE,1400425662.0,1,0,130,743.0,2014,5,15.07,0
29243,7829,Royal Christopher,christopherdroyal@yahoo.com,GUEST_INVITE,0.0,1,1,4,1475.0,2014,2,23.23,0
29244,7830,Carvalho Vin�cius,viniciusaraujocarvalho@cuvox.de,PERSONAL_PROJECTS,1368746797.0,0,0,1,0.0,2013,5,23.26,0
29245,7831,Eichel Ursula,rckrhhpd@xdutj.com,SIGNUP,1401266648.0,1,1,2,0.0,2014,5,8.44,0
29246,7832,Wheeler Zak,zakwheeler@gmail.com,SIGNUP_GOOGLE_AUTH,1368244656.0,0,0,0,0.0,2013,5,3.57,0
29247,7833,Chandler Harrison,harrisonchandler@hotmail.com,PERSONAL_PROJECTS,0.0,0,0,122,0.0,2013,7,10.59,0
29248,7834,Bustard Mitchell,mitchellbustard@jourrapide.com,GUEST_INVITE,1392751207.0,0,0,216,5579.0,2014,2,19.2,0
29249,7835,Thorsen Victoria,victoriaathorsen@gustr.com,PERSONAL_PROJECTS,1385192604.0,1,0,82,0.0,2013,11,7.43,0
29250,7836,Almeida Nicolas,nicolasazevedoalmeida@gmail.com,PERSONAL_PROJECTS,0.0,0,0,307,0.0,2012,6,23.14,0
29251,7837,Humble Jacob,jacobhumble@cuvox.de,PERSONAL_PROJECTS,0.0,1,1,109,0.0,2012,10,13.26,0
29252,7838,Butcher Lydia,lydiabutcher@cuvox.de,ORG_INVITE,1359189782.0,0,0,129,7334.0,2012,12,8.43,0
29253,7839,Dias Rodrigo,rodrigooliveiradias@cuvox.de,GUEST_INVITE,1367435243.0,1,0,43,7372.0,2012,10,19.07,1
29255,7840,Burgess Ellis,ellisburgess@jourrapide.com,ORG_INVITE,1339479785.0,0,0,73,6639.0,2012,6,5.43,0
29256,7841,Saunders Tyler,tylersaunders@hotmail.com,PERSONAL_PROJECTS,0.0,0,0,243,0.0,2012,12,15.35,0
29257,7842,Lind Sofia,sofiadlind@gmail.com,SIGNUP_GOOGLE_AUTH,1340954709.0,0,0,307,0.0,2012,6,7.25,0
29258,7843,Abt Susanne,otccdmxg@khhlm.com,ORG_INVITE,1371894053.0,0,0,107,11734.0,2013,6,9.4,0
29259,7844,Ackerman Leslie,lesliesackerman@yahoo.com,GUEST_INVITE,1401078036.0,0,0,37,643.0,2014,3,4.2,0
29260,7845,Loy Stephen,stephensloy@yahoo.com,ORG_INVITE,1392266121.0,0,0,257,2801.0,2014,2,4.35,0
29261,7846,Holmes Harry,harryholmes@hotmail.com,ORG_INVITE,1359344058.0,0,0,2,8870.0,2013,1,3.34,0
29262,7847,Barros Bianca,biancamartinsbarros@gustr.com,ORG_INVITE,0.0,0,0,24,2776.0,2014,4,0.23,0
29263,7848,Alves Luis,luiscorreiaalves@yahoo.com,GUEST_INVITE,1401694763.0,0,0,45,876.0,2013,9,7.39,1
29269,7849,Carington Tahlia,tahliacarington@yahoo.com,PERSONAL_PROJECTS,0.0,0,0,10,0.0,2013,2,20.56,0
29270,7850,Cartwright Eve,evecartwright@gustr.com,ORG_INVITE,1362330250.0,0,0,199,4340.0,2013,2,17.04,0
29271,7851,S�ndergaard Lasse,lasselsndergaard@jourrapide.com,GUEST_INVITE,0.0,1,0,221,7851.0,2012,8,23.34,0
29272,7852,Porras Lucille,lucillecporras@gustr.com,PERSONAL_PROJECTS,0.0,0,1,414,0.0,2013,11,6.52,0
29273,7853,Barrallier Stella,stellabarrallier@gustr.com,GUEST_INVITE,1398410158.0,0,0,178,2751.0,2014,4,7.15,0
29274,7854,Marshall Toby,tobymarshall@jourrapide.com,PERSONAL_PROJECTS,0.0,0,0,6,0.0,2013,7,9.08,0
29275,7855,Whiddon Charles,charleswhiddon@gustr.com,ORG_INVITE,1386186592.0,0,0,27,6553.0,2013,12,19.49,0
29276,7856,Houghton Joe,joehoughton@hotmail.com,ORG_INVITE,0.0,0,0,93,7296.0,2013,5,15.04,0
29277,7857,Wolf Jonas,jonaswolf@hotmail.com,GUEST_INVITE,1339224240.0,1,1,297,7857.0,2012,6,6.44,0
